0.0104849,0.00262964
0.010796,0.00267856
0.01089,0.00270884
0.0109199,0.0027602
0.0111654,0.00280836
0.0113902,0.00287588
0.0114738,0.00289828
0.0117885,0.00296604
0.0119564,0.00301172
0.0122691,0.00309832
0.0125407,0.00319564
0.0130057,0.0032108
0.0132477,0.00323704
0.0138543,0.00349136
0.013631,0.00337288
0.0138106,0.00343832
0.013987,0.00350312
0.014211,0.0036
0.0145167,0.00362752
0.0148435,0.0037188
0.0154923,0.00389864
0.0158722,0.00387376
0.0158102,0.0039308
0.0160442,0.00398472
0.0167438,0.0040632
0.016517,0.00421032
0.0167118,0.00427144
0.0172582,0.00427032
0.0174602,0.00432736
0.0176332,0.00438544
0.0187498,0.0045396
0.018824,0.00461464
0.0193155,0.00473456
0.0193647,0.00478336
0.0198919,0.0048912
0.0200578,0.00498136
0.0202491,0.00504968
0.0207378,0.00509792
0.020943,0.00521144
0.0220709,0.00533552
0.0220237,0.00535448
0.022439,0.00541392
0.0226245,0.00573088
0.0233982,0.00562864
0.0234584,0.005796
0.0239792,0.00583152
0.0239931,0.00589936
0.0242778,0.00599872
0.0244363,0.00597888
0.0247582,0.00612672
0.0254824,0.0062504
0.0256011,0.00632512
0.025787,0.0064128
0.0264379,0.00649712
0.0266243,0.00664272
0.0270298,0.0067072
0.0275493,0.00681984
0.0283666,0.00692032
0.0285083,0.00707744
0.028892,0.00704672
0.0292235,0.00721792
0.0297694,0.00739728
0.0305253,0.00745312
0.0310658,0.00768464
0.0316173,0.00760976
0.031824,0.00777568
0.0324739,0.00799968
0.0332014,0.00795632
0.0331099,0.00816784
0.0353966,0.00822016
0.0341251,0.00828688
0.0343578,0.0084936
0.0349917,0.00855776
0.0356062,0.00869648
0.0358955,0.00869328
0.0364181,0.0089472
0.0368011,0.00903984
0.0372056,0.009156
0.0380346,0.00924256
0.0385549,0.00937824
0.0394762,0.00951936
0.0396768,0.00969024
0.0414525,0.010071
0.0420384,0.0101107
0.0421293,0.0101533
0.0429466,0.0102198
0.0426861,0.0105779
0.0435302,0.0105302
0.0439642,0.0104893
0.0444771,0.0110682
0.0450573,0.0108653
0.0452314,0.0110643
0.0465635,0.0111248
0.0464438,0.0112288
0.0470301,0.0114019
0.0490246,0.0116154
0.048647,0.0118832
0.048879,0.0118486
0.0495801,0.0119594
0.0503882,0.0123059
0.0508576,0.0121725
0.0514147,0.0124074
0.0522323,0.0126144
0.0525875,0.0127661
0.054791,0.0130106
0.0557766,0.0132685
0.0556595,0.0133101
0.0560435,0.0133718
0.0565575,0.0137539
0.0587379,0.0140269
0.0604493,0.0142096
0.0606717,0.0142672
0.0609936,0.014432
0.0627958,0.0147002
0.0628317,0.0148317
0.062999,0.0148554
0.0627623,0.0153373
0.0645862,0.0151638
0.0665309,0.0156016
0.0665987,0.015929
0.0669914,0.0157459
0.0698419,0.015975
0.06928,0.0160147
0.068281,0.0162054
0.0694029,0.0168461
0.0732986,0.0166829
0.0734586,0.0168474
0.0734394,0.017337
0.07464,0.0172499
0.0736397,0.0173914
0.0748807,0.0173062
0.0744691,0.0176877
0.075904,0.0178803
0.0768531,0.0180115
0.0790304,0.0184851
0.079735,0.0187494
0.0828633,0.0191194
0.0817543,0.0189504
0.0829837,0.0190176
0.0826272,0.0192102
0.0831245,0.0197798
0.0860947,0.0198125
0.0879193,0.0207949
0.0911194,0.0203558
0.0876371,0.020384
0.0890195,0.0207795
0.0901254,0.0209568
0.0903558,0.0207706
0.0914624,0.0210227
0.09344,0.022567
0.0932621,0.0214701
0.0940179,0.0215078
0.0961369,0.0222118
0.095488,0.0224256
0.0975367,0.0228531
0.0999315,0.022729
0.0988909,0.0229651
0.100144,0.0231642
0.10164,0.0233805
0.103107,0.0237818
0.104206,0.0238029
0.103775,0.0240602
0.106643,0.0243168
0.106685,0.0246566
0.107605,0.024583
0.108538,0.0255021
0.110989,0.0252973
0.112289,0.025536
0.111759,0.0259098
0.113779,0.0265702
0.115965,0.0263974
0.116828,0.0264422
0.117787,0.0267674
0.1199,0.0278822
0.121365,0.0275546
0.125965,0.0276762
0.125972,0.028183
0.126253,0.0283418
0.125103,0.0283635
0.125797,0.0284966
0.127011,0.0291008
0.129551,0.0293133
0.128927,0.0292672
0.130317,0.0295846
0.133317,0.0302528
0.133437,0.0300915
0.135313,0.0303718
0.136535,0.030729
0.137522,0.0310157
0.138158,0.0316467
0.140248,0.0318387
0.142141,0.0314394
0.141257,0.0321382
0.144863,0.0325248
0.146399,0.0331379
0.147709,0.0327168
0.149536,0.0331302
0.152508,0.0333965
0.148133,0.0334234
0.148983,0.0337165
0.156678,0.0344128
0.154367,0.0346829
0.15925,0.0351002
0.161809,0.0355686
0.161987,0.0356787
0.163686,0.036439
0.160751,0.0359462
0.163567,0.0366771
0.165915,0.0369933
0.167611,0.0371968
0.169709,0.0370803
0.170739,0.0375232
0.169853,0.0379046
0.174348,0.0387226
0.175118,0.0389773
0.178218,0.039625
0.18214,0.0399462
0.180124,0.0397427
0.185764,0.0404224
0.185051,0.0406682
0.183779,0.040992
0.187782,0.0411021
0.18564,0.0413056
0.19056,0.0414746
0.186954,0.0413645
0.189626,0.0420301
-42.7514,0.0433139
0.193748,0.0426202
0.194629,0.0428301
0.196877,0.0435494
0.196035,0.0438067
0.199338,0.0437542
0.199317,0.0444045
0.20219,0.0447846
0.204343,0.0449843
0.207095,0.0468045
0.210486,0.0461619
0.216517,0.0467507
0.214766,0.047063
0.220155,0.048521
0.220858,0.0475699
0.220644,0.0482829
0.218324,0.048224
0.222633,0.048855
0.231402,0.0499699
0.229085,0.049513
0.230212,0.0498624
0.230405,0.0499072
0.233536,0.0511053
0.233514,0.0512563
0.240305,0.0517926
0.243383,0.0523929
0.243597,0.0527718
0.244242,0.0528384
0.247196,0.0529907
0.244993,0.0533453
0.251709,0.053952
0.249024,0.0534285
0.251291,0.054272
0.250437,0.0542515
0.256248,0.0556083
0.25541,0.0558157
0.260397,0.0568717
0.262269,0.0563827
0.261597,0.05616
0.264555,0.058007
0.275471,0.0580282
0.276813,0.0585011
0.272845,0.0590694
0.276904,0.0593952
0.280406,0.060263
0.28273,0.0606822
0.283324,0.0610886
0.285204,0.0612928
0.286442,0.0616691
0.286255,0.0622438
0.290624,0.0621261
0.294666,0.0631027
0.312783,0.0641568
0.296504,0.0638157
0.302559,0.0641859
0.303378,0.0652243
0.304211,0.0650022
0.308274,0.0655891
0.30762,0.0660019
0.308772,0.0658672
0.310821,0.0664371
0.317205,0.0672298
0.316607,0.0678982
0.32024,0.0685646
0.323391,0.0693331
0.325053,0.0691258
0.327969,0.0690963
0.329456,0.0703739
0.333746,0.0710869
0.338256,0.0719458
0.340343,0.0717411
0.340517,0.071679
0.337178,0.072023
0.349086,0.0732677
0.346545,0.074473
0.353573,0.0746016
0.353472,0.0743616
0.356087,0.074785
0.357744,0.0756992
0.357974,0.0762982
0.362839,0.0774995
0.367333,0.0770157
0.367617,0.0779968
0.3723,0.0782515
0.375698,0.0786733
0.372443,0.080105
0.378743,0.0784768
0.376659,0.0798413
0.38626,0.0815993
0.387789,0.081248
0.385194,0.081511
0.386017,0.0818771
0.395779,0.0836544
0.400207,0.08368
0.40166,0.0830093
0.402752,0.0853427
0.412759,0.0878067
0.413595,0.0840973
0.403703,0.0857126
0.412813,0.087767
0.41666,0.0863514
0.414022,0.0885658
0.426302,0.0894797
0.420362,0.0890867
0.427738,0.0885453
0.431242,0.0912832
0.432577,0.0892761
0.424819,0.0901888
0.428933,0.0903104
0.438001,0.0911846
0.434582,0.0944883
0.457444,0.0924518
0.447434,0.0929139
-42.504,0.0932442
0.446473,0.093952
0.465568,0.0956134
0.489875,0.0960717
0.458305,0.0966643
0.486527,0.0995085
0.476618,0.097641
0.484422,0.103242
0.509238,0.103699
0.511905,0.100511
0.487547,0.101327
0.493009,0.101797
0.503174,0.104593
0.521876,0.105783
0.499483,0.10288
0.497426,0.103776
0.499885,0.103497
0.502858,0.104576
0.508462,0.105606
0.511811,0.106532
0.515329,0.106685
0.52156,0.107221
0.522127,0.108336
0.520367,0.10816
0.527632,0.109165
0.530212,0.109039
0.533168,0.109705
0.536511,0.110053
0.54024,0.111136
0.542748,0.112479
0.54483,0.113634
0.556854,0.114484
0.550627,0.114253
0.552836,0.115183
0.557059,0.117116
0.567184,0.117847
0.567226,0.119622
0.573461,0.118536
0.574179,0.119747
0.577603,0.11936
0.583347,0.120576
0.586492,0.120945
0.593137,0.122195
0.594515,0.124498
0.60542,0.124286
0.60296,0.123307
0.604387,0.123603
0.604071,0.125158
0.607727,0.125391
0.615292,0.127126
0.618577,0.127311
0.620791,0.128014
0.642797,0.129553
0.637376,0.12953
0.632229,0.130115
0.632996,0.129435
0.658328,0.130766
0.638084,0.133048
0.648783,0.132639
0.651744,0.13242
0.652774,0.134255
0.660988,0.134478
0.659715,0.135803
-42.2845,0.137187
0.666884,0.136836
0.671767,0.136819
0.670577,0.13744
0.677057,0.138637
0.679492,0.140439
0.686263,0.141608
0.690808,0.14148
0.703686,0.140717
0.689915,0.142172
0.71453,0.143773
0.693238,0.142817
0.726799,0.143034
0.707765,0.145021
0.710984,0.14524
0.714839,0.145316
0.72046,0.148409
0.72255,0.148239
0.725819,0.148386
0.72872,0.153276
0.75181,0.150195
0.764778,0.153491
0.767725,0.150609
0.737658,0.15149
0.765549,0.158028
0.78622,0.155319
0.75372,0.154755
0.761193,0.156066
0.795477,0.156794
0.777734,0.158757
0.782947,0.158971
0.779212,0.159033
0.787358,0.16061
0.78908,0.160536
0.797137,0.162995
0.799515,0.164076
0.806597,0.163994
0.809719,0.165262
0.813974,0.165803
0.817647,0.166505
0.821704,0.167668
0.828388,0.167476
0.821436,0.167606
0.833261,0.170327
0.842598,0.171116
0.844399,0.17051
0.844731,0.171868
-42.1001,0.171812
0.861574,0.17439
0.865295,0.174909
0.866776,0.175595
0.869669,0.176541
0.867943,0.177804
0.880374,0.178211
0.898323,0.185112
0.883027,0.179488
0.882902,0.181983
0.890711,0.18179
0.898736,0.182178
0.906909,0.183297
0.908822,0.189021
0.926548,0.187717
0.927093,0.187587
0.924548,0.188929
0.937618,0.189991
0.935542,0.18888
0.938477,0.190185
0.939455,0.190997
